UNIVERSE,MONTH,YEAR,AGE,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
R,12,2021,8,4042711,2068534,1974177,1459721,1388411,315664,306878,35747,34276,124295,117323,6926,6620,126181,120669,1575647,1499211,383412,372623,60290,57750,171836,162050,16038,15152,1543893,1470330,1021692,967930,282115,274613,16987,16218,117392,110648,4534,4276,101173,96645,1115106,1057109,337034,327966,33041,31538,157175,147969,11253,10524,524641,503847,438029,420481,33549,32265,18760,18058,6903,6675,2392,2344,25008,24024,460541,442102,46378,44657,27249,26212,14661,14081,4785,4628
R,12,2021,9,4065409,2077912,1987497,1467532,1399544,315817,306917,35634,34520,126740,119874,6982,6715,125207,119927,1582477,1509626,382737,371649,60193,58123,174085,164653,16068,15346,1550310,1478030,1025789,973130,282740,275005,17080,16445,119920,113186,4564,4340,100217,95924,1118232,1061610,336848,327392,33104,31846,159562,150577,11273,10688,527602,509467,441743,426414,33077,31912,18554,18075,6820,6688,2418,2375,24990,24003,464245,448016,45889,44257,27089,26277,14523,14076,4795,4658
R,12,2021,10,4090867,2097328,1993539,1490807,1412562,318197,307767,35734,34464,121006,114038,6762,6465,124822,118243,1605453,1521091,385205,371472,60551,58083,167634,158038,15781,14981,1558731,1477502,1037638,978769,285549,276334,17332,16401,114284,107619,4349,4143,99579,94236,1129546,1065691,339645,327732,33497,31748,153140,144262,10971,10366,538597,516037,453169,433793,32648,31433,18402,18063,6722,6419,2413,2322,25243,24007,475907,455400,45560,43740,27054,26335,14494,13776,4810,4615
R,12,2021,11,4173809,2139058,2034751,1529772,1450549,323246,311821,34424,33181,119409,113357,6571,6262,125636,119581,1645363,1560445,390503,376354,59765,57560,165930,157167,15582,14732,1582652,1501681,1055664,996456,292404,281687,17515,17044,112932,107344,4350,4169,99787,94981,1147886,1084116,346483,333550,33897,32868,151645,143859,10967,10388,556406,533070,474108,454093,30842,30134,16909,16137,6477,6013,2221,2093,25849,24600,497477,476329,44020,42804,25868,24692,14285,13308,4615,4344
R,12,2021,12,4222513,2161903,2060610,1553319,1473546,326700,316259,34524,33178,117546,112521,6499,6345,123315,118761,1666824,1582717,392914,380830,59330,57018,162949,155620,15116,14708,1600260,1522615,1072662,1013537,295950,286367,18146,17495,111238,106492,4425,4266,97839,94458,1163148,1100748,349315,338446,34113,32962,148954,142439,10764,10405,561643,537995,480657,460009,30750,29892,16378,15683,6308,6029,2074,2079,25476,24303,503676,481969,43599,42384,25217,24056,13995,13181,4352,4303
R,12,2021,13,4400190,2254140,2146050,1623558,1538278,343190,331942,35638,33946,120892,115724,6685,6529,124177,119631,1737663,1648250,410073,397213,60602,57934,166054,158666,15547,14837,1670484,1589845,1122425,1060970,311277,301526,18696,18078,114500,109625,4553,4406,99033,95240,1213726,1148920,365521,354507,34906,33470,152282,145447,11103,10494,583656,556205,501133,477308,31913,30416,16942,15868,6392,6099,2132,2123,25144,24391,523937,499330,44552,42706,25696,24464,13772,13219,4444,4343
R,12,2021,14,4443886,2276149,2167737,1645873,1561089,343573,332482,36358,35050,122203,116077,6713,6558,121429,116481,1757385,1667944,408627,395715,61320,58913,166406,157922,15432,14819,1686426,1604592,1138402,1076725,312029,302169,18868,18602,115874,110175,4577,4385,96676,92536,1227570,1161902,364724,353315,35042,33963,152718,145037,11036,10457,589723,563145,507471,484364,31544,30313,17490,16448,6329,5902,2136,2173,24753,23945,529815,506042,43903,42400,26278,24950,13688,12885,4396,4362
R,12,2021,15,4390223,2247708,2142515,1632485,1550305,337245,325956,36179,34222,118982,113999,6523,6344,116294,111689,1739195,1652752,398806,385868,60383,57463,161812,154284,14957,14313,1670715,1590213,1134844,1074067,307021,296588,18808,18151,112760,108239,4476,4264,92806,88904,1220340,1155900,357015,345343,34525,33162,148617,141870,10691,10132,576993,552302,497641,476238,30224,29368,17371,16071,6222,5760,2047,2080,23488,22785,518855,496852,41791,40525,25858,24301,13195,12414,4266,4181
R,12,2021,16,4326353,2212903,2113450,1617564,1533902,325847,317105,35187,34072,118067,116065,6502,6413,109736,105893,1718131,1630826,383261,373019,58613,56536,158625,154929,14376,13971,1651918,1577549,1132251,1070273,296861,289285,18529,18167,112297,110627,4422,4431,87558,84766,1212797,1148086,343558,334911,33741,32746,146345,143332,10246,10078,560985,535901,485313,463629,28986,27820,16658,15905,5770,5438,2080,1982,22178,21127,505334,482740,39703,38108,24872,23790,12280,11597,4130,3893
R,12,2021,17,4315290,2205928,2109362,1616680,1535233,322683,312804,34489,33074,120228,119510,6435,6128,105413,102613,1713138,1629029,377139,366205,57383,55419,159578,157289,14148,13589,1658312,1585212,1141489,1080907,294730,286048,18501,17599,114467,114051,4510,4292,84615,82315,1219232,1156364,339078,329695,33650,32365,147659,145950,10288,9862,547616,524150,475191,454326,27953,26756,15988,15475,5761,5459,1925,1836,20798,20298,493906,472665,38061,36510,23733,23054,11919,11339,3860,3727
R,12,2021,18,4315878,2205164,2110714,1622188,1540664,320365,311524,33643,32714,121155,121007,6270,5954,101543,98851,1715021,1631035,372252,362333,56350,54796,158930,157675,13796,13198,1667441,1594233,1154973,1091944,293021,285578,18057,17512,115591,115676,4395,4191,81404,79332,1229656,1164739,335385,327101,33082,32241,147434,146508,10041,9644,537723,516481,467215,448720,27344,25946,15586,15202,5564,5331,1875,1763,20139,19519,485365,466296,36867,35232,23268,22555,11496,11167,3755,3554
R,12,2021,19,4292460,2192262,2100198,1611284,1531799,322567,314845,33853,32341,121411,120587,6197,5963,96950,94663,1699657,1617999,371827,363409,56181,54245,157285,155247,13560,12982,1660794,1590005,1148805,1087358,295666,289419,18200,17558,115910,115524,4404,4192,77809,75954,1219937,1156810,335950,329097,33031,32149,146156,144713,9983,9498,531468,510193,462479,444441,26901,25426,15653,14783,5501,5063,1793,1771,19141,18709,479720,461189,35877,34312,23150,22096,11129,10534,3577,3484
R,12,2021,20,4317496,2204614,2112882,1618965,1541273,328492,320117,33506,31940,122277,120679,6061,5874,95313,92999,1705704,1625972,376958,367770,55998,54054,157252,154364,13259,12863,1678311,1608373,1160551,1101289,301852,295000,18247,17642,117054,115663,4294,4092,76313,74687,1230161,1169547,341340,334027,33294,32497,146555,144098,9751,9397,526303,504509,458414,439984,26640,25117,15259,14298,5223,5016,1767,1782,19000,18312,475543,456425,35618,33743,22704,21557,10697,10266,3508,3466
R,12,2021,21,4381627,2236626,2145001,1636008,1557553,338631,330688,33987,32664,127596,126442,6228,6002,94176,91652,1721677,1640662,386079,377537,56873,54852,162116,159617,13372,13000,1710477,1641448,1177166,1118692,312338,305427,18724,17992,122304,121465,4490,4229,75455,73643,1245921,1185670,350974,343708,34101,33115,151514,149430,9935,9527,526149,503553,458842,438861,26293,25261,15263,14672,5292,4977,1738,1773,18721,18009,475756,454992,35105,33829,22772,21737,10602,10187,3437,3473
R,12,2021,22,4280711,2183488,2097223,1602354,1528982,329048,321069,32928,31887,122957,121665,6135,5732,90066,87888,1684124,1608455,374572,366113,55472,53860,155156,152893,13191,12560,1677251,1611623,1160752,1105472,303660,296741,18343,17936,117895,116881,4399,4105,72202,70488,1226484,1169325,340811,333604,33678,32962,145080,143114,9756,9308,506237,485600,441602,423510,25388,24328,14585,13951,5062,4784,1736,1627,17864,17400,457640,439130,33761,32509,21794,20898,10076,9779,3435,3252
R,12,2021,23,4295148,2187861,2107287,1603689,1533690,330443,323815,32711,31872,126433,125806,6099,5740,88486,86364,1683743,1611958,374552,367563,55156,54059,158198,156274,13182,12348,1687425,1626248,1167111,1113933,305286,299891,18212,17843,121347,120973,4401,4111,71068,69497,1231557,1177066,341332,335733,33575,33213,148197,146624,9855,9207,500436,481039,436578,419757,25157,23924,14499,14029,5086,4833,1698,1629,17418,16867,452186,434892,33220,31830,21581,20846,10001,9650,3327,3141
R,12,2021,24,4256957,2167029,2089928,1584593,1518208,326022,320079,32129,31345,133535,131535,6135,5668,84615,83093,1661117,1593255,367622,361472,54277,53221,164112,161146,12781,12085,1676641,1619224,1156281,1106862,301827,296945,17834,17747,128544,126787,4445,4106,67710,66777,1217647,1167237,335591,330767,33085,32966,154339,151826,9558,9036,490388,470704,428312,411346,24195,23134,14295,13598,4991,4748,1690,1562,16905,16316,443470,426018,32031,30705,21192,20255,9773,9320,3223,3049
R,12,2021,25,4300135,2187255,2112880,1601121,1534318,325017,321444,32310,31169,139396,138583,6324,5789,83087,81577,1676200,1607730,365073,361530,54681,53127,169525,167866,12985,12428,1697241,1643906,1172757,1124128,301019,298826,18005,17518,134520,133817,4580,4181,66360,65436,1232852,1183102,333383,331504,33265,32720,160111,158568,9733,9343,490014,468974,428364,410190,23998,22618,14305,13651,4876,4766,1744,1608,16727,16141,443348,424628,31690,30026,21416,20407,9414,9298,3252,3085
R,12,2021,26,4358548,2218095,2140453,1618006,1550492,335580,329479,32566,31298,144176,143745,6470,6176,81297,79263,1691049,1621555,374230,368155,55364,53311,173693,172126,13149,12824,1726153,1668274,1187717,1137296,311252,306353,18312,17605,139298,138931,4725,4480,64849,63609,1245991,1194448,342456,337712,34127,33017,164321,162941,9929,9691,491942,472179,430289,413196,24328,23126,14254,13693,4878,4814,1745,1696,16448,15654,445058,427107,31774,30443,21237,20294,9372,9185,3220,3133
R,12,2021,27,4426577,2249444,2177133,1633126,1567829,349763,344968,32861,32115,148088,147747,6487,6386,79119,78088,1703835,1637456,386633,382455,55904,54639,176817,175778,13399,12949,1756583,1705230,1201670,1155042,325212,321564,18723,18155,143209,143072,4771,4694,62998,62703,1257954,1210949,354818,351986,34785,34118,167626,166848,10150,9842,492861,471903,431456,412787,24551,23404,14138,13960,4879,4675,1716,1692,16121,15385,445881,426507,31815,30469,21119,20521,9191,8930,3249,3107
R,12,2021,28,4517489,2296316,2221173,1663293,1592708,363796,358249,33961,33115,152818,154796,6710,6410,75738,75895,1730603,1660095,398387,394068,56358,55732,180921,182038,13459,13014,1797099,1746289,1225541,1176859,338822,334724,19437,19194,148049,150007,4875,4728,60375,60777,1279218,1230860,366527,363559,35137,35281,171914,173143,10141,9886,499217,474884,437752,415849,24974,23525,14524,13921,4769,4789,1835,1682,15363,15118,451385,429235,31860,30509,21221,20451,9007,8895,3318,3128
R,12,2021,29,4622805,2346601,2276204,1699550,1632130,372950,367217,35519,33847,157339,162103,6763,6549,74480,74358,1765509,1697965,405577,400983,58481,56520,185376,189557,13522,13219,1839313,1794905,1254763,1210484,347633,343108,20367,19745,152539,157255,4916,4805,59095,59508,1307067,1263177,373366,370104,36482,35894,176523,180720,10245,10011,507288,481299,444787,421646,25317,24109,15152,14102,4800,4848,1847,1744,15385,14850,458442,434788,32211,30879,21999,20626,8853,8837,3277,3208
R,12,2021,30,4696154,2371222,2324932,1716648,1661823,375273,377581,35990,33520,164713,171375,7502,6901,71096,73732,1778717,1726127,405806,410791,58098,55734,192205,199783,14527,13966,1867343,1849345,1276604,1247868,349233,351825,20542,19808,159695,166109,5443,5110,55826,58625,1325229,1298920,372907,378039,35848,35451,183112,190285,10982,10682,503879,475587,440044,413955,26040,25756,15448,13712,5018,5266,2059,1791,15270,15107,453488,427207,32899,32752,22250,20283,9093,9498,3545,3284
R,12,2021,31,4766808,2408469,2358339,1752022,1691585,373950,377766,35781,33132,171354,178358,7711,7178,67651,70320,1810950,1753046,401925,408918,56977,54653,198508,205522,14532,13942,1899875,1887204,1307841,1281870,347539,351626,20031,19566,166086,173119,5525,5360,52853,55663,1353675,1330401,368905,376060,34607,34616,189319,196262,10893,10708,508594,471135,444181,409715,26411,26140,15750,13566,5268,5239,2186,1818,14798,14657,457275,422645,33020,32858,22370,20037,9189,9260,3639,3234
R,12,2021,32,4654447,2351812,2302635,1716273,1650344,359010,366580,34691,31777,171321,181235,7817,6909,62700,65790,1771032,1707642,384523,395306,54502,52032,196453,206941,14050,13311,1860884,1851209,1287318,1257406,333495,341507,19209,18856,166275,176090,5692,5212,48895,52138,1329829,1302636,352819,363924,32824,33044,187845,198186,10640,10347,490928,451426,428955,392938,25515,25073,15482,12921,5046,5145,2125,1697,13805,13652,441203,405006,31704,31382,21678,18988,8608,8755,3410,2964
R,12,2021,33,4579257,2311003,2268254,1699339,1635519,338212,349535,34127,30965,172529,182953,7621,6988,59175,62294,1750739,1689779,361657,376274,52809,50173,196752,207638,13714,13061,1822409,1823151,1271409,1247821,313607,324934,18574,18023,167580,177921,5562,5268,45677,49184,1310932,1290549,330999,345477,31127,31512,188334,199110,10387,10114,488594,445103,427930,387698,24605,24601,15553,12942,4949,5032,2059,1720,13498,13110,439807,399230,30658,30797,21682,18661,8418,8528,3327,2947
R,12,2021,34,4485229,2268334,2216895,1683285,1608979,321017,333063,32833,29933,167675,178378,7679,6778,55845,59764,1731658,1661104,343026,358369,50745,48565,190519,202115,13616,12696,1784889,1779387,1258590,1227168,297393,309232,17620,17344,162878,173670,5525,5088,42883,46885,1295485,1267930,313598,328545,29597,30266,182449,194081,10259,9798,483445,437508,424695,381811,23624,23831,15213,12589,4797,4708,2154,1690,12962,12879,436173,393174,29428,29824,21148,18299,8070,8034,3357,2898
R,12,2021,35,4479429,2267139,2212290,1693493,1615124,312426,326226,32579,29598,167407,177421,7611,6808,53623,57113,1740163,1664677,332920,350144,50012,48177,189475,199970,13246,12431,1781518,1774875,1266269,1232958,289026,302388,17265,16908,162559,172874,5448,5086,40951,44661,1301735,1271521,303817,320613,28887,29798,181426,192201,9939,9595,485621,437415,427224,382166,23400,23838,15314,12690,4848,4547,2163,1722,12672,12452,438428,393156,29103,29531,21125,18379,8049,7769,3307,2836
R,12,2021,36,4504419,2280013,2224406,1711501,1629717,308997,323634,32293,29503,167414,178834,7641,6860,52167,55858,1756699,1678205,328854,346297,49760,47778,188589,201204,13214,12645,1789115,1784904,1279258,1245221,285740,300068,16592,16790,162651,174208,5446,5233,39428,43384,1313164,1282701,299924,316920,28135,29558,180691,193359,9854,9881,490898,439502,432243,384496,23257,23566,15701,12713,4763,4626,2195,1627,12739,12474,443535,395504,28930,29377,21625,18220,7898,7845,3360,2764
R,12,2021,37,4431345,2236804,2194541,1682207,1608740,297779,316259,31602,29052,167737,179777,7379,6546,50100,54167,1725658,1655614,316294,337723,48556,47154,188286,201829,12925,12180,1756675,1759872,1258914,1228161,275467,293215,16380,16396,162965,175346,5235,4880,37714,41874,1291392,1264261,288567,308967,27556,28933,180444,194178,9614,9379,480129,434669,423293,380579,22312,23044,15222,12656,4772,4431,2144,1666,12386,12293,434266,391353,27727,28756,21000,18221,7842,7651,3311,2801
R,12,2021,38,4417158,2229059,2188099,1681328,1605756,293722,313743,31684,29002,166044,179632,7338,6683,48943,53283,1723699,1651833,311731,334428,48421,47286,186197,201211,12662,12326,1750980,1752839,1259393,1224650,271688,290599,16255,16221,161408,175286,5290,5021,36946,41062,1291132,1259948,284390,305793,27418,28895,178519,193695,9494,9511,478079,435260,421935,381106,22034,23144,15429,12781,4636,4346,2048,1662,11997,12221,432567,391885,27341,28635,21003,18391,7678,7516,3168,2815
R,12,2021,39,4477040,2257848,2219192,1706937,1631258,296663,318239,32064,29296,165759,180369,7398,6832,49027,53198,1749412,1677166,314559,339057,49175,47798,185672,201657,12827,12430,1769230,1773208,1275266,1240524,274324,294464,16418,16331,160996,175744,5294,5083,36932,41062,1307002,1275729,286902,309749,27843,29242,177887,193908,9611,9572,488618,445984,431671,390734,22339,23775,15646,12965,4763,4625,2104,1749,12095,12136,442410,401437,27657,29308,21332,18556,7785,7749,3216,2858
R,12,2021,40,4384861,2207313,2177548,1675406,1605300,289310,312329,30494,28289,157586,174077,7204,6349,47313,51204,1716226,1649475,306422,332501,47400,46255,176662,194293,12398,11812,1737068,1742056,1259920,1223421,267891,289435,15485,15684,153021,169542,5148,4649,35603,39325,1290390,1257169,279938,304175,26802,28134,169161,186759,9249,9000,470245,435492,415486,381879,21419,22894,15009,12605,4565,4535,2056,1700,11710,11879,425836,392306,26484,28326,20598,18121,7501,7534,3149,2812
R,12,2021,41,4425902,2229143,2196759,1691941,1617047,297254,321494,31242,28781,154131,171782,7317,6450,47258,51205,1732674,1661177,314489,341650,48208,47026,173156,191808,12668,11930,1745712,1754728,1264578,1229233,275477,298193,15848,16026,149367,167243,5152,4783,35290,39250,1294727,1262791,287485,312838,27149,28757,165353,184284,9402,9205,483431,442031,427363,387814,21777,23301,15394,12755,4764,4539,2165,1667,11968,11955,437947,398386,27004,28812,21059,18269,7803,7524,3266,2725
R,12,2021,42,4251907,2135681,2116226,1622577,1557315,283878,310521,29594,27346,148701,166486,6565,6132,44366,48426,1660900,1598904,299873,329609,45914,44729,166251,185432,11541,11266,1678657,1693777,1218855,1186727,263004,288171,14998,15166,144335,162234,4596,4589,32869,36890,1246996,1218159,274021,301807,25789,27288,159046,178296,8514,8711,457024,422449,403722,370588,20874,22350,14596,12180,4366,4252,1969,1543,11497,11536,413904,380745,25852,27802,20125,17441,7205,7136,3027,2555
R,12,2021,43,4125317,2067396,2057921,1575167,1517453,271776,299448,28102,26576,144166,162856,6204,5694,41981,45894,1611264,1556897,286874,317138,43621,43366,160873,180865,10719,10478,1626415,1644579,1184433,1154714,251980,277786,14453,14579,139939,158536,4437,4183,31173,34781,1210923,1184360,262425,290374,24783,26176,153973,173804,8005,8021,440981,413342,390734,362739,19796,21662,13649,11997,4227,4320,1767,1511,10808,11113,400341,372537,24449,26764,18838,17190,6900,7061,2714,2457
R,12,2021,44,4094378,2047942,2046436,1567516,1515031,265604,294603,28267,26674,139953,159698,6085,5727,40517,44703,1602331,1553210,279990,311819,43587,43324,155992,177193,10518,10450,1609462,1631787,1178153,1149758,246719,273464,14592,14901,135698,155482,4339,4221,29961,33961,1203583,1178511,256498,285689,24829,26519,149156,170336,7831,8007,438480,414649,389363,365273,18885,21139,13675,11773,4255,4216,1746,1506,10556,10742,398748,374699,23492,26130,18758,16805,6836,6857,2687,2443
R,12,2021,45,3940237,1968343,1971894,1503443,1459535,252816,280789,27130,25293,140593,158737,5746,5327,38615,42213,1536706,1495467,266003,296731,41722,41219,156113,175449,10132,9838,1544244,1566769,1126361,1101676,234619,260587,14015,14046,136514,154601,4120,3901,28615,31958,1150714,1128584,243472,271842,23798,25176,149614,168710,7581,7527,424099,405125,377082,357859,18197,20202,13115,11247,4079,4136,1626,1426,10000,10255,385992,366883,22531,24889,17924,16043,6499,6739,2551,2311
R,12,2021,46,3926530,1961580,1964950,1498783,1454177,251941,280584,26646,25266,142327,159644,5542,5228,36341,40051,1529926,1488298,264528,295427,40713,40517,156790,175599,9494,9443,1543370,1564921,1125887,1099945,234451,260961,13673,14061,138336,155595,4009,3863,27014,30496,1148746,1125705,242946,271405,23248,24783,150555,169171,7161,7238,418210,400029,372896,354232,17490,19623,12973,11205,3991,4049,1533,1365,9327,9555,381180,362593,21582,24022,17465,15734,6235,6428,2333,2205
